seed_0,seed_1,mean_reward,std_reward,upper,lower,timesteps
-7.616869170521918,-10.7167196495365,-9.166794410029233,7.166383822572538,-2.0004105874566926,-16.333178232601757,44250
-7.5384629483591015,-10.873303759401205,-9.205883353880177,7.048888656558777,-2.1569946973213976,-16.25477201043894,44400
-7.4216957807884505,-11.294142271747035,-9.357919026267766,7.00044892721761,-2.357470099050153,-16.358367953485363,44550
-7.3233783971756745,-10.741619997595626,-9.032499197385675,6.935543928701321,-2.0969552686843507,-15.968043126086982,44700
-7.2965400381928065,-10.848596796953938,-9.072568417573398,7.002451507871911,-2.070116909701482,-16.075019925445293,44850
-7.906429894873188,-10.712695028575489,-9.309562461724362,6.896876280105373,-2.4126861816189855,-16.20643874182972,45000
-7.865355308749923,-11.077284667531039,-9.471319988140504,6.6940441675659645,-2.7772758205745363,-16.165364155706456,45150
-7.536627797900365,-11.99529068615844,-9.765959242029426,6.908904890562095,-2.8570543514673274,-16.674864132591505,45300
-7.631371594574697,-12.368061606971049,-9.999716600772896,6.769891328492957,-3.2298252722799354,-16.769607929265838,45450
-7.359105630388091,-12.235445061739807,-9.797275346063971,6.839716037970638,-2.9575593080933285,-16.636991384034594,45600
-7.997757388968242,-12.089007039365752,-10.04338221416702,7.097080913740899,-2.9463013004261156,-17.140463127907903,45750
-8.450708296318021,-12.441388564793117,-10.44604843055559,7.147365604702106,-3.298682825853481,-17.593414035257684,45900
-7.8653243037353,-12.331566884582992,-10.098445594159166,7.3851467608884045,-2.713298833270759,-17.48359235504756,46050
-8.345076840589567,-12.223508773750858,-10.284292807170232,7.590722346429068,-2.693570460741162,-17.87501515359929,46200
-8.444981630767638,-12.131730334286472,-10.288355982527076,7.494880731607839,-2.793475250919232,-17.7832367141349,46350
-8.897151746815346,-12.057884421239397,-10.477518084027393,7.2318727170604475,-3.2456453669669414,-17.709390801087828,46500
-8.277140092717568,-12.445032275397935,-10.361086184057774,7.426073736624549,-2.9350124474332207,-17.78715992068231,46650
-7.9988046270739845,-12.422423876284856,-10.210614251679443,7.417229040159322,-2.793385211520116,-17.627843291838754,46800
-8.22711950311939,-12.247596824864626,-10.237358163992031,7.513868338312242,-2.7234898256797844,-17.751226502304263,46950
-7.905707641257147,-12.017387587308818,-9.961547614283004,7.468267026159026,-2.493280588123975,-17.42981464044202,47100
-8.233749464915196,-11.578810986622502,-9.906280225768871,7.542347419618433,-2.3639328061504354,-17.448627645387297,47250
-8.320089232570886,-11.822084439910167,-10.071086836240548,7.466766221781935,-2.604320614458611,-17.537853058022478,47400
-8.201860185011329,-11.711023424210511,-9.956441804610941,7.463182205851983,-2.493259598758955,-17.41962401046292,47550
-7.674326343795356,-12.504323214251848,-10.089324779023622,7.505063527493258,-2.5842612515303607,-17.594388306516876,47700
-8.110872599958252,-12.643073683011478,-10.376973141484887,7.356165633791626,-3.020807507693257,-17.733138775276508,47850
-8.256665782695443,-12.77580825747375,-10.516237020084615,7.3496363296541665,-3.166600690430446,-17.865873349738777,48000
-8.424786945118683,-12.561847650032302,-10.493317297575514,7.3237256953744545,-3.169591602201055,-17.81704299294996,48150
-8.130262489585673,-12.342477819591645,-10.236370154588679,7.361303007920629,-2.875067146668045,-17.597673162509306,48300
-7.946255369690544,-12.645132526396479,-10.295693948043528,7.3820833679515,-2.913610580092025,-17.677777315995026,48450
-8.089047474230153,-12.870539811077629,-10.479793642653908,7.42339095802227,-3.056402684631634,-17.903184600676177,48600
-7.692755715494238,-12.996494682240765,-10.34462519886752,7.346011913701383,-2.9986132851661336,-17.6906371125689,48750
-7.312127145018106,-13.278561974009001,-10.295344559513573,7.416473660269109,-2.878870899244459,-17.711818219782682,48900
-7.481153630319085,-13.064500217061402,-10.272826923690264,7.22492953914482,-3.047897384545438,-17.49775646283508,49050
-7.188842064541921,-13.270576538084661,-10.22970930131331,7.474123482545032,-2.755585818768274,-17.703832783858342,49200
-7.382671290147925,-13.409956000098193,-10.396313645123078,7.446898600748796,-2.9494150443742773,-17.84321224587187,49350
-7.040105815883472,-13.838089340075724,-10.439097577979616,7.217204435663862,-3.2218931423157495,-17.65630201364348,49500
-7.684977529550779,-13.832065634367359,-10.758521581959087,7.43990184785252,-3.318619734106562,-18.198423429811605,49650
-7.791797395632617,-13.285885307024056,-10.538841351328353,7.11340175113995,-3.4254396001884,-17.652243102468304,49800
-8.052308251415273,-12.919412024733731,-10.48586013807452,6.97753953835887,-3.508320599715646,-17.463399676433387,49950
-8.165745884308942,-12.69056524941719,-10.428155566863083,6.806397334253765,-3.621758232609315,-17.234552901116846,50100
-8.400181159993123,-12.625266652048682,-10.512723906020916,6.757536273554178,-3.7551876324667366,-17.270260179575097,50250
-8.236247410347495,-12.405830848833707,-10.321039129590618,6.785287300338852,-3.5357518292517636,-17.106326429929467,50400
-8.419612330054184,-12.585323384913956,-10.502467857484087,6.787223492152071,-3.7152443653320133,-17.289691349636158,50550
-7.822059973126013,-12.690013592104608,-10.256036782615329,7.138344774211483,-3.1176920084038433,-17.394381556826808,50700
-7.848435749387992,-13.00030998045089,-10.42437286491946,7.21198006920529,-3.212392795714168,-17.636352934124744,50850
-7.815660404316523,-12.99372708144293,-10.404693742879745,7.225076292237044,-3.1796174506426986,-17.629770035116785,51000
-8.162251595844861,-13.525168212486676,-10.843709904165786,7.317501261994749,-3.5262086421710364,-18.16121116616053,51150
-8.306008238864646,-13.558183729108848,-10.932095983986764,7.262130698795943,-3.6699652851908224,-18.194226682782702,51300
-8.153812361995572,-13.672793595531864,-10.913302978763737,7.395533570441988,-3.517769408321749,-18.30883654920572,51450
-8.226067407517641,-13.589168773293126,-10.907618090405403,7.317593636561585,-3.59002445384382,-18.225211726966982,51600
-8.156450263874921,-13.71354764943013,-10.934998956652544,7.220595626671724,-3.7144033299808212,-18.155594583324262,51750
-8.51806263009423,-13.598628960904962,-11.058345795499612,7.45886115404396,-3.5994846414556543,-18.51720694954357,51900
-8.701148917481778,-13.426863497360419,-11.064006207421116,7.415923918892933,-3.6480822885281845,-18.479930126314045,52050
-8.720802441864684,-13.639262974806705,-11.18003270833571,7.350099448671593,-3.829933259664119,-18.5301321570073,52200
-8.87005440201875,-13.74702757670798,-11.308540989363383,7.329355769545198,-3.979185219818186,-18.637896758908578,52350
-8.802632040260146,-13.969053046007268,-11.385842543133725,7.206759100311266,-4.179083442822459,-18.59260164344499,52500
-8.975612495169415,-13.269652197853498,-11.122632346511473,7.642949751842787,-3.4796825946686893,-18.76558209835426,52650
-9.350181056501224,-13.157787351609505,-11.25398420405538,7.399733048054885,-3.8542511560004975,-18.653717252110265,52800
-8.8354991728256,-13.66636005043043,-11.250929611628031,7.731974661748204,-3.5189549498798294,-18.982904273376235,52950
-9.104355442641822,-13.563240303790023,-11.333797873215936,7.6251051483050505,-3.70869272491089,-18.958903021520985,53100
-8.741281133723112,-13.428345297984421,-11.084813215853783,7.511015496748496,-3.5737977191052903,-18.59582871260228,53250
-8.54985086020123,-13.70291495511213,-11.126382907656696,7.58985858255295,-3.5365243251037497,-18.716241490209647,53400
-9.105678209293089,-13.357968127997626,-11.231823168645372,7.397776842245256,-3.8340463264001206,-18.62960001089063,53550
-8.963329612708373,-13.639768521421747,-11.301549067065073,7.185702347240838,-4.115846719824241,-18.487251414305916,53700
-8.747706146961836,-13.374135654086547,-11.060920900524204,7.160697646446505,-3.900223254077705,-18.221618546970713,53850
-8.745581339892592,-13.176423296186533,-10.961002318039576,7.244593724249038,-3.716408593790543,-18.20559604228862,54000
-9.060789209360697,-12.730340396144083,-10.895564802752403,6.927458335312056,-3.968106467440354,-17.823023138064464,54150
-9.112369332625216,-12.901023887266108,-11.006696609945674,6.987010019240809,-4.0196865907048736,-17.993706629186487,54300
-8.382896951483753,-12.882587182605416,-10.632742067044596,7.044317595595456,-3.5884244714491467,-17.67705966264006,54450
-8.86619387620604,-13.20259300027429,-11.034393438240176,7.125963149122164,-3.90843028911802,-18.160356587362347,54600
-8.59254199422723,-13.548634990680528,-11.070588492453892,6.9784204796831,-4.092168012770798,-18.049008972136996,54750
-8.693035589441111,-13.182859266710388,-10.937947428075766,7.208669494295621,-3.729277933780148,-18.14661692237139,54900
-8.582220532934002,-13.44874426501221,-11.015482398973122,7.235626199294806,-3.779856199678319,-18.25110859826793,55050
-8.801345187576615,-12.85751033961285,-10.82942776359475,6.938507352045866,-3.890920411548887,-17.767935115640615,55200
-8.749152492953794,-12.877194705641266,-10.813173599297548,6.9744458823714846,-3.838727716926067,-17.78761948166903,55350
-8.496032407295719,-12.56273051110417,-10.529381459199962,6.943773827931975,-3.585607631267992,-17.473155287131934,55500
-8.7047344540414,-12.442245096424148,-10.57348977523279,7.108367558644826,-3.4651222165879703,-17.681857333877616,55650
-8.881681918588692,-12.296401901831407,-10.589041910210067,6.946972229074809,-3.6420696811352626,-17.536014139284877,55800
-9.295213755944598,-12.464872142074343,-10.88004294900949,6.824441430518323,-4.055601518491169,-17.704484379527813,55950
-9.72933404501367,-12.255329063431578,-10.992331554222641,6.987814442275407,-4.004517111947239,-17.98014599649805,56100
-9.908149384674443,-12.710755924941857,-11.309452654808169,7.12612020320016,-4.1833324516080115,-18.435572858008328,56250
-10.320486903353894,-12.74680911666998,-11.533648010011955,6.937978039724495,-4.595669970287463,-18.47162604973645,56400
-10.343495845593152,-12.591247540557458,-11.467371693075325,6.891087226715184,-4.576284466360141,-18.358458919790507,56550
-10.854977654860958,-11.927145013731685,-11.391061334296342,6.8178102752856455,-4.573251059010696,-18.208871609581987,56700
-10.813578989689113,-11.891812497258575,-11.352695743473864,6.820843349635013,-4.531852393838849,-18.173539093108875,56850
-10.962705607221006,-12.33719697837089,-11.649951292795969,6.968972281425225,-4.680979011370742,-18.618923574221192,57000
-10.467388677208454,-12.439672812025321,-11.453530744616907,6.719723541382223,-4.7338072032346865,-18.173254285999132,57150
-10.190249295315091,-12.353509970357177,-11.271879632836153,6.815211811494833,-4.4566678213413216,-18.087091444330987,57300
-10.34559679487102,-13.294045016571339,-11.819820905721196,7.03017572856854,-4.789645177152661,-18.849996634289738,57450
-10.662853913247147,-13.248686457395737,-11.955770185321462,6.990961112405456,-4.964809072916008,-18.94673129772692,57600
-10.092725066693166,-13.363037760557125,-11.727881413625166,7.2321953114363815,-4.495686102188786,-18.960076725061548,57750
-10.020697345901391,-13.094828047358739,-11.557762696630085,7.330286307639687,-4.2274763889904,-18.888049004269774,57900
-9.863073727080456,-12.663781961319685,-11.26342784420009,7.466997541248746,-3.796430302951345,-18.73042538544884,58050
-10.00851300179421,-12.159140176489977,-11.083826589142111,7.141957011477015,-3.9418695776651,-18.22578360061913,58200
-9.828481779560596,-12.096755627004478,-10.962618703282553,7.200780347851073,-3.7618383554314843,-18.163399051133634,58350
-9.924612478089717,-12.189872717690395,-11.057242597890072,7.199273543929471,-3.857969053960604,-18.25651614181955,58500
-9.784337444539254,-11.665266839845906,-10.724802142192594,7.007108121782457,-3.7176940204101414,-17.73191026397506,58650
-9.760377590646295,-11.633283800617706,-10.696830695632013,7.003096529114835,-3.6937341665171823,-17.699927224746858,58800
-10.117041472936341,-11.589019884137242,-10.853030678536804,6.882706122651891,-3.970324555884917,-17.735736801188708,58950
-10.25166200945287,-11.316275625335638,-10.783968817394268,6.769010671823613,-4.014958145570657,-17.552979489217893,59100
-10.417355938596446,-11.18483550032225,-10.801095719459363,6.917577698902095,-3.88351802055727,-17.71867341836147,59250
-10.473490971873666,-11.832457145215626,-11.15297405854466,6.687341508467187,-4.465632550077476,-17.840315567011857,59400
-10.24821016165065,-12.041486523847896,-11.144848342749285,6.770007962579814,-4.374840380169477,-17.91485630532911,59550
-10.392123709796747,-11.785868682644379,-11.088996196220576,6.939225150944271,-4.14977104527631,-18.02822134716486,59700
-10.143590991008917,-12.033034369783332,-11.088312680396138,7.187074353907662,-3.9012383264884805,-18.27538703430381,59850
-9.836313482419053,-11.856609912567784,-10.846461697493432,7.252500879594821,-3.593960817898615,-18.098962577088262,60000
-9.534433952507424,-12.270495213424935,-10.902464582966195,6.894618464210431,-4.007846118755766,-17.797083047176635,60150
-9.626950460673457,-11.90529618357663,-10.76612332212506,6.771682153058794,-3.994441169066267,-17.537805475183863,60300
-10.108207177917741,-11.153387240075013,-10.630797208996393,6.544396078490151,-4.086401130506245,-17.17519328748655,60450
-10.526533221321754,-11.26060571428669,-10.893569467804241,6.699949863086317,-4.193619604717925,-17.593519330890565,60600
-10.405656857779155,-11.890610838438775,-11.148133848108982,6.653660143799405,-4.494473704309581,-17.801793991908394,60750
-10.908403736806138,-11.663363124315978,-11.285883430561078,6.706814389245045,-4.579069041316034,-17.99269781980613,60900
-11.03864657235434,-11.902950875192698,-11.47079872377354,6.652141931580786,-4.818656792192753,-18.12294065535433,61050
-10.938609031062114,-11.53384740620802,-11.236228218635087,6.786674895427013,-4.4495533232080735,-18.022903114062107,61200
-11.305306102865597,-11.277539765249589,-11.291422934057614,6.8055374628526355,-4.485885471204978,-18.096960396910255,61350
-11.255134515611191,-11.11304529974739,-11.184089907679311,6.8626989019765325,-4.321391005702777,-18.046788809655848,61500
-11.615565501040292,-11.298641416098057,-11.457103458569195,6.950116336515748,-4.506987122053445,-18.40721979508495,61650
-11.762330697872079,-11.177164925620179,-11.469747811746151,6.846114975513049,-4.6236328362331,-18.315862787259203,61800
-12.110905468399276,-11.311518477286425,-11.711211972842873,6.739004366082572,-4.972207606760298,-18.450216338925447,61950
-11.492793791579833,-11.348663743199365,-11.42072876738962,6.5578418253361574,-4.862886942053461,-17.97857059272578,62100
-11.387653938478746,-10.83119845119252,-11.109426194835653,6.601700278035574,-4.507725916800076,-17.711126472871232,62250
-10.894114631420656,-10.842565956022451,-10.868340293721573,6.3907700097750535,-4.477570283946519,-17.259110303496634,62400
-11.118924175766178,-10.65255998986845,-10.885742082817332,6.382871032621162,-4.50287105019617,-17.268613115438505,62550
-11.303997564829961,-10.86762061939331,-11.085809092111653,6.367877412390623,-4.717931679721031,-17.453686504502286,62700
-11.593657671622557,-10.320973158468057,-10.957315415045326,6.5485387884874795,-4.408776626557846,-17.505854203532817,62850
-11.949287291636114,-10.603479659021858,-11.276383475329004,6.5119772287576,-4.7644062465714025,-17.788360704086614,63000
-11.90819751612597,-10.556502631450835,-11.232350073788421,6.5149208547880395,-4.717429219000381,-17.74727092857647,63150
-11.876439907848296,-10.48245425516138,-11.179447081504856,6.493775470782149,-4.685671610722708,-17.673222552287015,63300
-11.708503889059847,-10.78507471610589,-11.246789302582888,6.729053710648629,-4.517735591934257,-17.975843013231525,63450
-11.370380508050543,-10.698004183775547,-11.034192345913063,6.603527286309149,-4.430665059603913,-17.637719632222225,63600
-11.341433748050424,-10.448646709340252,-10.895040228695358,6.493321929091562,-4.401718299603793,-17.38836215778693,63750
-11.065624528325046,-10.44029212212941,-10.752958325227246,6.6270492453488306,-4.125909079878414,-17.380007570576087,63900
-10.953289701243236,-10.098719554668214,-10.526004627955745,6.741668115538524,-3.7843365124172186,-17.26767274349428,64050
-10.621681572178966,-10.43807964989066,-10.529880611034832,6.5626370110646315,-3.967243599970199,-17.092517622099475,64200
-10.801005398459996,-10.156630923244236,-10.478818160852136,6.445542674706462,-4.033275486145672,-16.924360835558605,64350
-10.982130948886109,-9.344584705615967,-10.163357827251058,6.490215453117172,-3.6731423741338833,-16.65357328036824,64500
-10.960712184632566,-9.801360079426962,-10.381036132029784,6.72931252214944,-3.651723609880341,-17.110348654179237,64650
-11.121706686814582,-10.128708741582344,-10.625207714198485,6.8124896021361225,-3.8127181120623557,-17.437697316334617,64800
-11.085690705389517,-9.438218665412426,-10.261954685400994,6.532168959105726,-3.729785726295262,-16.79412364450673,64950
-11.11688955612637,-9.383980546330648,-10.25043505122853,6.574887444015042,-3.6755476072134825,-16.825322495243583,65100
-11.18904958651568,-9.310432852843691,-10.24974121967971,6.502033582076909,-3.747707637602791,-16.751774801756625,65250
-11.042941827656053,-9.529915310520725,-10.286428569088411,6.431313448130336,-3.8551151209580676,-16.717742017218754,65400
-11.205147760006183,-9.461653370419695,-10.333400565212964,6.546547384355916,-3.7868531808570385,-16.879947949568884,65550
-11.918295430622958,-9.858239334310722,-10.888267382466868,6.632272096350728,-4.2559952861161285,-17.520539478817597,65700
-12.08953121980927,-9.581296642079314,-10.835413930944322,6.523119063275512,-4.312294867668796,-17.358532994219836,65850
-12.197413887945334,-9.262317167167284,-10.729865527556337,6.457367219718873,-4.272498307837451,-17.18723274727521,66000
-12.224302195271639,-9.326673193779245,-10.775487694525474,6.476101079361701,-4.2993866151637565,-17.25158877388717,66150
-12.704939205753288,-9.324668901595256,-11.014804053674302,6.599538620965217,-4.41526543270907,-17.614342674639516,66300
-12.380287797948712,-9.127440497864747,-10.753864147906762,6.583176630079938,-4.17068751782681,-17.337040777986694,66450
-12.738666683390596,-9.060069463030088,-10.899368073210374,6.796051590218209,-4.10331648299215,-17.695419663428577,66600
-12.305206804241354,-9.015215709855276,-10.660211257048347,6.632165845151715,-4.028045411896616,-17.292377102200057,66750
-11.96577988655436,-9.044724317647589,-10.505252102101007,6.816633607891369,-3.688618494209622,-17.32188570999237,66900
-11.969179144211143,-8.749190797449044,-10.359184970830126,6.667167218963703,-3.6920177518664055,-17.026352189793823,67050
-11.68354750675848,-9.186980578195444,-10.435264042476996,6.659895045023972,-3.7753689974530067,-17.09515908750096,67200
-11.849757439832825,-9.002048654453207,-10.425903047143048,6.4843241166156815,-3.9415789305273496,-16.91022716375872,67350
-12.045455759872352,-8.794902240187163,-10.42017900002979,6.532766186099134,-3.887412813930638,-16.952945186128915,67500
-12.24481362147015,-8.622930271759545,-10.43387194661488,6.718431101111843,-3.7154408455030206,-17.152303047726715,67650
-12.20123653534066,-8.885100438821974,-10.543168487081353,6.7653832698522685,-3.777785217229066,-17.30855175693361,67800
-12.190696341557427,-8.757282496931532,-10.473989419244514,6.824022143905872,-3.6499672753386228,-17.298011563150375,67950
-11.541877338873492,-8.546857384316441,-10.044367361595,6.6529930249628,-3.391374336632182,-16.69736038655779,68100
-12.009855051311668,-8.156073441701562,-10.082964246506648,6.753222827928898,-3.3297414185777314,-16.836187074435536,68250
-11.43890956497612,-8.20843271403815,-9.823671139507168,6.646723665244436,-3.1769474742627137,-16.470394804751596,68400
-11.549787792491207,-8.409845818934398,-9.979816805712835,6.6014562265538554,-3.378360579158961,-16.58127303226668,68550
-12.009070800731415,-8.668627694068766,-10.338849247400123,6.7017067931067755,-3.63714245429333,-17.04055604050689,68700
-12.175874645917904,-8.80183192230259,-10.48885328411028,6.718506601583109,-3.770346682527154,-17.20735988569338,68850
-12.492127794434264,-8.898742452709772,-10.695435123572052,6.828177910637699,-3.8672572129343363,-17.52361303420974,69000
-11.969136718835557,-8.217980311022302,-10.093558514928965,6.9070634436820795,-3.186495071246867,-17.00062195861103,69150
-12.02368650704762,-8.425707282887132,-10.22469689496741,6.9535325528563305,-3.27116434211106,-17.178229447823732,69300
-11.96672492806337,-8.066263852541654,-10.016494390302547,6.906169282802864,-3.1103251074996647,-16.9226636731054,69450
-12.120071382596011,-8.448697850349319,-10.2843846164727,7.0207130544403755,-3.263671562032306,-17.305097670913064,69600
-12.183686249794214,-9.324829674190863,-10.754257961992574,7.176950360609751,-3.5773076013828033,-17.931208322602313,69750
-12.820783991093663,-9.252111577717834,-11.036447784405784,7.4903351418124995,-3.5461126425932643,-18.526782926218274,69900
-12.871586496340413,-9.252427881026668,-11.062007188683577,7.515578242781459,-3.546428945902097,-18.57758543146502,70050
-12.162069867635442,-9.136437916424676,-10.649253892030094,7.734268372521982,-2.914985519508092,-18.383522264552063,70200
-11.957969245755885,-9.735256688935124,-10.846612967345541,7.536912909761202,-3.3097000575843163,-18.38352587710673,70350
-12.439986600628561,-9.35053937644347,-10.895262988536054,7.795355225131288,-3.0999077634047443,-18.690618213667324,70500
-11.691309171623384,-9.62772998379841,-10.659519577710935,7.808084279172134,-2.851435298538778,-18.467603856883056,70650
-11.859592948833695,-9.737961648068394,-10.798777298451082,7.791591381026244,-3.007185917424816,-18.59036867947731,70800
-12.16885945783842,-9.780983290287232,-10.974921374062863,7.658468947633301,-3.3164524264295414,-18.63339032169615,70950
-12.448103325448038,-9.740726645572078,-11.094414985510095,7.818219203795685,-3.2761957817143887,-18.912634189305766,71100
-12.546799080460579,-9.561430674504287,-11.05411487748247,7.717269988792882,-3.3368448886895656,-18.771384866275337,71250
-12.25057868350293,-9.735786461821743,-10.993182572662372,7.952558080930435,-3.040624491731917,-18.94574065359279,71400
-12.173360238458388,-10.230032771244197,-11.201696504851327,7.966658271617969,-3.23503823323334,-19.168354776469283,71550
-12.276963576806272,-10.256712436252274,-11.266838006529309,7.928196434948066,-3.3386415715812245,-19.195034441477357,71700
-12.219144889974658,-10.788074886277906,-11.503609888126316,8.109495063271131,-3.3941148248551682,-19.613104951397432,71850
-12.121371903710912,-11.33937720245436,-11.730374553082667,7.892774052053329,-3.837600501029324,-19.623148605135984,72000
-11.654205070765721,-10.773803895350643,-11.214004483058215,7.843570814974067,-3.3704336680841327,-19.057575298032265,72150
-12.066639695602152,-11.039403458272211,-11.553021576937216,7.770153284016634,-3.782868292920564,-19.323174860953834,72300
-11.906224326380626,-11.254198770502772,-11.58021154844173,7.910842220400649,-3.6693693280410646,-19.491053768842367,72450
-11.749201276526243,-11.1899141601612,-11.469557718343754,7.864473000644244,-3.6050847176994933,-19.334030718987986,72600
-12.323244470756993,-10.750935577712564,-11.53709002423481,7.933217338971591,-3.6038726852632035,-19.470307363206388,72750
-12.850771256953927,-10.690304871402931,-11.77053806417846,8.11522111090312,-3.655316953275326,-19.885759175081567,72900
-12.566039186224007,-11.449464569252687,-12.007751877738377,8.070801739111431,-3.9369501386269308,-20.078553616849796,73050
-12.373538933523816,-11.131902410579722,-11.752720672051796,8.133332692097818,-3.6193879799539657,-19.886053364149607,73200
-12.278119461752045,-11.05438259295947,-11.666251027355784,8.124382865022058,-3.5418681623337154,-19.790633892377834,73350
-11.627085136256524,-11.141506034077462,-11.384295585167017,8.345782520361405,-3.0385130648056013,-19.73007810552842,73500
-11.604794867120281,-11.040734546816022,-11.322764706968174,8.306541911298806,-3.0162227956693597,-19.629306618266977,73650
-11.291946419534177,-10.7869671314912,-11.039456775512711,8.277001395168163,-2.7624553803445395,-19.316458170680875,73800
-10.94936204943845,-11.006612036446029,-10.977987042942258,8.558116032693441,-2.419871010248811,-19.5361030756357,73950
-10.222196737960688,-11.102159528566101,-10.662178133263412,8.453735567385028,-2.208442565878379,-19.115913700648445,74100
-10.525014280044394,-11.379474007426486,-10.952244143735456,8.440984035773369,-2.5112601079620833,-19.393228179508828,74250
-10.415465479556127,-11.069639522056496,-10.742552500806328,8.340841193332505,-2.401711307473819,-19.083393694138834,74400
-10.719286538122411,-10.870802851632643,-10.795044694877545,8.591281287142634,-2.203763407734906,-19.38632598202018,74550
-11.057126153352838,-11.023354234937505,-11.040240194145188,8.498637171179851,-2.5416030229653326,-19.53887736532504,74700
-11.105970680494508,-10.736433723491178,-10.921202201992857,8.402693552316153,-2.5185086496767006,-19.323895754309014,74850
-11.390069640994604,-10.913727095158436,-11.151898368076536,8.456096346732574,-2.695802021343959,-19.607994714809113,75000
-11.48071003770582,-11.675394587267443,-11.578052312486648,8.218783483648977,-3.359268828837667,-19.79683579613563,75150
-11.425418784379431,-11.133872068698281,-11.27964542653887,8.262073320933977,-3.0175721056048905,-19.541718747472853,75300
-11.27206925801346,-11.435785587684984,-11.353927422849235,8.034441798257639,-3.3194856245915925,-19.38836922110688,75450
-11.48902239830775,-11.43522827857906,-11.462125338443418,8.095029196866397,-3.367096141577018,-19.557154535309824,75600
-11.130491848959693,-11.577301681544004,-11.35389676525186,7.844727220709896,-3.509169544541962,-19.198623985961767,75750
-11.123386336067972,-11.594978756529082,-11.35918254629854,7.857118514648298,-3.5020640316502396,-19.216301060946847,75900
-11.292370284548051,-11.322188885781491,-11.307279585164784,8.078005424262136,-3.2292741609026465,-19.385285009426926,76050
-10.942667966750271,-10.993602006873207,-10.968134986811753,8.067447704817386,-2.9006872819943648,-19.035582691629145,76200
-11.019363366969412,-11.064383793319587,-11.041873580144513,8.070404511703765,-2.971469068440744,-19.112278091848285,76350
-10.66721843240425,-10.97340776177377,-10.820313097089022,7.939820060194093,-2.880493036894926,-18.760133157283125,76500
-10.850501806042963,-11.589877900098525,-11.220189853070757,7.760297511551626,-3.4598923415191285,-18.98048736462239,76650
-10.767482656882718,-11.465669272408688,-11.116575964645715,7.739702772286832,-3.3768731923588824,-18.856278736932556,76800
-11.004271958610827,-11.867809809013854,-11.436040883812352,7.718500734098213,-3.717540149714138,-19.15454161791057,76950
-11.25864962039708,-11.48312161589547,-11.370885618146287,7.662480187655732,-3.7084054304905556,-19.033365805802024,77100
-11.209745622369068,-11.13164135099785,-11.170693486683472,7.511192054220927,-3.659501432462546,-18.681885540904403,77250
-10.837279788787333,-11.28082217483103,-11.059050981809191,7.250368725513469,-3.8086822562957257,-18.309419707322668,77400
-10.655659026533831,-11.655137825245683,-11.155398425889768,7.278341951813757,-3.877056474076013,-18.433740377703533,77550
-11.260921531214267,-11.665183297660858,-11.463052414437573,7.0604970061543755,-4.4025554082832,-18.523549420591955,77700
-11.385650196138226,-11.74812740369586,-11.566888799917056,7.039604726709897,-4.52728407320716,-18.606493526626956,77850
-11.087942872865261,-11.455254290117939,-11.27159858149161,7.037187621862374,-4.234410959629239,-18.30878620335399,78000
-11.389953848713287,-11.348331472274593,-11.369142660493951,6.832720725016688,-4.536421935477268,-18.201863385510645,78150
-11.846247674162516,-11.499261466321418,-11.672754570241977,6.985402640717888,-4.687351929524094,-18.658157210959875,78300
-11.203853572472406,-10.665500084516514,-10.93467682849447,6.889719000660491,-4.044957827833983,-17.82439582915497,78450
-10.918154777724439,-10.716834299790442,-10.817494538757451,6.721202495649545,-4.096292043107909,-17.538697034407004,78600
-11.208971712776439,-10.51923540542449,-10.864103559100476,6.965410410358521,-3.898693148741959,-17.829513969459,78750
-11.853388381558295,-10.069399044409097,-10.961393712983709,6.748980757728925,-4.212412955254788,-17.710374470712637,78900
-11.968836234093137,-9.99919631064085,-10.984016272367006,6.656155464577378,-4.32786080778963,-17.64017173694439,79050
-11.931986804350643,-9.53071246887588,-10.731349636613272,6.792443336258958,-3.938906300354318,-17.523792972872236,79200
-12.228961858640057,-8.904266447897838,-10.566614153268958,6.778264677140998,-3.7883494761279644,-17.34487883040996,79350
-11.902960630974883,-8.600091974968793,-10.251526302971852,6.789178054509062,-3.462348248462792,-17.040704357480916,79500
-12.141013118770012,-8.463110707392744,-10.30206191308139,6.601661176823472,-3.70040073625792,-16.903723089904865,79650
-11.913677037420696,-7.895197196521247,-9.904437116970984,6.431372462062382,-3.473064654908605,-16.335809579033366,79800
-12.303457462119052,-7.876167348512394,-10.089812405315735,6.307483321305926,-3.782329084009811,-16.397295726621664,79950
-12.002329713450168,-7.8292600574554605,-9.915794885452826,6.299801797193298,-3.615993088259531,-16.215596682646122,80100
-11.838180909203816,-8.391939941530955,-10.115060425367398,6.087960914687182,-4.027099510680218,-16.20302134005458,80250
-11.7432909724763,-8.505657970347794,-10.12447447141206,5.983656931915004,-4.140817539497057,-16.108131403327064,80400
-12.177550416356787,-8.314776815991952,-10.246163616174384,5.818700718535018,-4.427462897639364,-16.0648643347094,80550
-12.113831297962829,-8.938022827762827,-10.525927062862843,5.793115812286975,-4.732811250575867,-16.319042875149815,80700
-12.760163082942192,-9.288404716649168,-11.024283899795696,5.941090760333485,-5.083193139462208,-16.96537466012918,80850
-13.088895094733038,-9.271119366594183,-11.180007230663627,5.7680820794105685,-5.411925151253055,-16.94808931007419,81000
-13.366100319655805,-9.425550841739069,-11.395825580697453,5.816408762930999,-5.5794168177664485,-17.21223434362845,81150
