mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-10.891041506611817,0.555500863417968,11.679032678324212,37.303789377212524,1.1594388976978334,0.02631578947368421,0.03721614637823934,7.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
