#{"t_start": 1599860203.9886642, "env_id": "Reacher2Dof-v0"}
r,l,t
-3.339229,150,1.322487
-7.423936,150,1.651912
-16.29796,150,1.978906
-11.685567,150,2.307706
-10.573485,150,2.631282
-20.837996,150,2.975753
-12.394163,150,3.310279
