mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
9.33406881201409,0.5049677436685173,9.85986126162485,229.86505699157715,9.855558027150817,0.3080495356037152,0.0634863673511142,39.483333333333334,17.418397043228616,0.02631578947368421,0.03721614637823934,88.0,,0.0,0.0,,,0.0,0.0,,
