seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
-11.05370422,-16.292923300000005,-13.673313760000006,9.139135774028333,-4.534177985971669,-22.812449534028342,7500
-11.08490902,-16.448089280000005,-13.766499150000005,9.100616033128246,-4.665883116871756,-22.86711518312826,7650
-10.9969471,-16.516081760000006,-13.756514430000005,8.990339619332365,-4.766174810667635,-22.746854049332377,7800
-11.34985348,-15.945000080000007,-13.647426780000005,8.711115214683485,-4.936311565316515,-22.358541994683495,7950
-11.53001628,-15.523824760000007,-13.526920520000003,8.553448165001228,-4.973472354998772,-22.08036868500124,8100
-11.318433080000002,-15.412311420000007,-13.365372250000002,8.624208241599618,-4.741164008400384,-21.989580491599625,8250
-11.556299500000002,-15.192936340000008,-13.37461792,8.707939343570736,-4.666678576429265,-22.08255726357074,8400
-12.176230880000002,-15.003885180000008,-13.59005803,8.746361136039493,-4.843696893960509,-22.3364191660395,8550
-12.474956980000002,-14.69483486000001,-13.58489592,9.139143721908553,-4.445752198091449,-22.72403964190856,8700
-12.810142860000001,-15.034788660000011,-13.92246576,9.14251515047271,-4.779950609527294,-23.06498091047272,8850
-12.78342696,-14.96578840000001,-13.874607679999999,9.172414708166842,-4.70219297183316,-23.04702238816685,9000
-13.167864479999999,-14.91589930000001,-14.041881889999999,9.246994858439912,-4.79488703156009,-23.288876748439925,9150
-13.897691239999997,-14.552703520000012,-14.22519738,9.819684388188838,-4.405512991811165,-24.04488176818885,9300
-14.158354839999994,-14.11471046000001,-14.13653265,10.313709250195982,-3.8228233998040206,-24.450241900195998,9450
-13.929009699999995,-13.974685400000013,-13.95184755,10.250550415931857,-3.7012971340681458,-24.202397965931873,9600
-14.071068999999996,-13.904136380000013,-13.98760269,10.400887200740538,-3.5867154892594666,-24.38848989074055,9750
-14.464080559999996,-13.650013360000013,-14.057046959999997,10.57308570489811,-3.4839612551018933,-24.630132664898127,9900
-14.485409999999995,-12.162121820000014,-13.323765909999999,9.666661714840366,-3.6571041951596395,-22.990427624840386,10050
-14.564488539999996,-10.375324640000015,-12.469906589999999,9.021623663819794,-3.4482829261802106,-21.491530253819814,10200
-15.017844619999996,-9.762078680000014,-12.389961649999998,9.392325185816436,-2.997636464183569,-21.782286835816457,10350
-15.425968999999995,-9.435166220000015,-12.430567609999999,9.912074719802368,-2.5184928901976376,-22.342642329802388,10500
-15.006827679999997,-9.224347960000015,-12.115587819999998,10.055719347038949,-2.059868472961057,-22.171307167038968,10650
-14.909293959999998,-8.955855480000015,-11.932574719999998,9.934833248539704,-1.9977414714603003,-21.867407968539723,10800
-14.554635359999997,-8.522743420000015,-11.538689389999996,9.990308222113251,-1.5483811678867527,-21.528997612113272,10950
-14.572182139999997,-8.467588620000015,-11.519885379999998,10.041716002334228,-1.4781693776657763,-21.561601382334246,11100
-14.721670999999999,-8.112365860000015,-11.417018429999999,9.986979163387424,-1.430039266612579,-21.403997593387444,11250
-15.108111719999997,-7.853083740000016,-11.48059773,9.985450483379314,-1.4951472466206905,-21.466048213379334,11400
-14.996977959999997,-7.939660540000014,-11.46831925,10.065004663167556,-1.4033145868324481,-21.533323913167578,11550
-15.166296019999995,-7.890065980000015,-11.528181,10.058354932002327,-1.4698260679976758,-21.58653593200235,11700
-14.602465459999996,-8.321212780000016,-11.46183912,9.756040139261565,-1.7057989807384402,-21.217879259261586,11850
-13.928449159999996,-7.930427420000014,-10.92943829,9.956314657577405,-0.9731236324226,-20.885752947577426,12000
-14.200550199999995,-7.926341600000016,-11.0634459,9.930665165191591,-1.1327807348084113,-20.994111065191614,12150
-14.091802259999994,-7.827458820000016,-10.95963054,9.937640886725083,-1.021989653274921,-20.897271426725105,12300
-13.758619059999996,-7.415334020000017,-10.586976539999998,9.993461027402798,-0.593515512597205,-20.580437567402825,12450
-13.148505599999996,-7.242574380000018,-10.195539989999997,10.170033948667232,-0.025506041332770443,-20.365573938667257,12600
-12.904603659999996,-6.789054280000019,-9.846828969999997,10.021811526271387,0.17498255627138282,-19.86864049627141,12750
