Eval mean reward,Eval std,success ratio 50mm,Average reach time 50mm,success ratio 20mm,Average reach time 20mm,success ratio 10mm,Average reach time 10mm,success ratio 5mm,Average reach time 5mm,Train walltime (s)
-8.009493555560574,10.525189785812314,0.10526315789473684,40.5,0.0,,0.0,,0.0,,75.16115188598633
