mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
0.05358753267897695,0.6571833861601671,10.735591487617079,187.33799004554749,4.089750128160298,0.10394736842105262,0.07629310007539064,47.83333333333333,6.835365551469953,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
